category,risk,record,tweakdb_id,entity_template,default_appearance,crowd_appearances,all_appearances,multiplayer_templates,character_type,affiliation,reaction_preset,archetype_data,archetype_name,genders,tags,visual_tags,is_crowd,is_light_crowd,is_child,is_bumpable,can_have_generic_talk,force_generic_talk,default_equipment,primary_equipment,secondary_equipment,quest,vendor,driving,state_machine,voice_tag,source
"robot","special_rig","Character.q001_rd_cat","0x000000157A770E6E","base\mechanical\ambient\amb_004__cyber_cat.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q108_backalley_cat","0x0000001C628AF44E","base\mechanical\ambient\amb_004__cyber_cat.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.ue_cat_black","0x000000164DCE7BF4","base\mechanical\ambient\amb_004__cyber_cat_black.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.ue_cat_pink","0x0000001506E8152F","base\mechanical\ambient\amb_004__cyber_cat_pink.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.ue_cat_tricolor","0x000000190E3CD2E0","base\mechanical\ambient\amb_004__cyber_cat_tricolor.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.e3_2019_scene_drone","0x0000001D64D42406","base\mechanical\ambient\amb_005__nanny_drone.ent","None","","None","","NPCType.Drone","Factions.Unaffiliated","ReactionPresets.NoReaction","","drone_deprecated","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.TrainingRobot","0x00000017B91FCE9F","base\mechanical\android\ndr_001__chasis_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.Civilian_Neutral","","humanoid","","","",true,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.Training_Robot","0x0000001853C8244E","base\mechanical\android\ndr_001__chasis_ma.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","TrainingRobot","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.main_boss_royce","0x00000019CD4F9F37","base\mechanical\mech\mch_002__centaur.ent","None","","None","","NPCType.Human","Factions.Maelstrom","ReactionPresets.Ganger_Aggressive","","exo","","","",false,false,false,false,true,false,"","","","","","","None","royce","tweakdb_ep1.bin"
"robot","special_rig","Character.q003_royce_boss","0x0000001943C08B83","base\mechanical\mech\mch_002__centaur.ent","None","","None","","NPCType.Human","Factions.Maelstrom","ReactionPresets.Ganger_Aggressive","","exo","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","royce","tweakdb_ep1.bin"
"robot","special_rig","Character.Exo_NPC_Base","0x0000001647E5413B","base\mechanical\mech\mch_005__militech_exo.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","exo","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q003_spiderbot_case","0x0000001D0F7A4E7B","base\mechanical\prototypes\spiderbot_01_case.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",true,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q003_spiderbot","0x00000018A20FE0CF","base\mechanical\prototypes\spiderbot_01_prototype.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.TrainingRobotNetlink","0x0000001E7A733703","base\open_world\community\e3_2018\characters\robo_fighter_netlink.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.mws_se5_03_enemy_01","0x0000001D2912DDB3","base\open_world\mini_world_stories\badlands\se5\mws_se5_03\characters\mws_se5_03_enemy.ent","None","","None","","NPCType.Android","Factions.NCPD","ReactionPresets.NoReaction","ArchetypeData.GenericRangedT1","humanoid","","","Agent;NCPD",false,false,false,true,true,false,"","Character.mws_se5_03_enemy_01_inline6","Character.mws_se5_03_enemy_01_inline8","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.mws_se5_03_enemy_02","0x0000001DB01B8C09","base\open_world\mini_world_stories\badlands\se5\mws_se5_03\characters\mws_se5_03_enemy_2.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.NoReaction","ArchetypeData.GenericRangedT1","humanoid","","","Arasaka;Ninja",false,false,false,true,true,false,"","Character.mws_se5_03_enemy_02_inline5","Character.mws_se5_03_enemy_02_inline7","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.mws_wat_01_robot","0x0000001AD83AD4E4","base\open_world\mini_world_stories\watson\mws_wat_01\characters\mws_wat_01_robot.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.ina_11_robot","0x00000016CB79B054","base\open_world\street_stories\badlands\inland_avenue\sts_bls_ina_11\characters\sts_bls_ina_11_robot.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","Invulnerable","",false,false,false,false,true,false,"","","","NPCQuestAffiliation.StreetStory","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.tenant_android","0x00000018E8B67302","base\open_world\street_stories\watson\northside_industrial_district\sts_wat_nid_03\characters\tenant_android.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.Civilian_Neutral","","humanoid","","","",false,false,false,true,true,false,"","Character.Crowd_NPC_Base_inline1","Character.Crowd_NPC_Base_inline3","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q104_kang_chase_drones","0x000000202AC85123","base\quest\main_quests\part1\q104\characters\q104_av_drone.ent","None","","None","","NPCType.Drone","Factions.KangTao","ReactionPresets.Mechanical_Aggressive","","drone","","","KangTao",false,false,false,false,true,false,"","Character.Drone_Griffin_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q112_camera_drone","0x0000001B1325944D","base\quest\main_quests\part1\q112\entities\q112_camera_drone.ent","None","","None","","NPCType.Drone","Factions.News54","ReactionPresets.Mechanical_Aggressive","","drone","","","Militech",false,false,false,false,true,false,"","Character.Drone_Wyvern_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q115_arasaka_mech_test","0x00000020F41FB68D","base\quest\main_quests\part1\q115\characters\q115_arasaka_lobby_mech.ent","None","","None","","NPCType.Mech","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","mech","","","Arasaka",false,false,false,false,true,false,"","Character.Mech_NPC_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q001_training_robot","0x0000001D628B5117","base\quest\main_quests\prologue\q001\characters\q001_fistfight_robot.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","ArchetypeData.GenericMeleeT2","humanoid","","","Animals;Big;Grunt;Lvl1",false,false,false,true,true,false,"","Character.q001_training_robot_inline1","Character.q001_training_robot_inline3","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_replacer","0x0000001A4AC50F0B","base\quest\minor_quests\mq060\entities\mq060_android_replacer_v2.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","","","None","Character.Player_Puppet_Base_inline0;Character.Player_Puppet_Base_inline1","Player;Replacer","",false,false,false,true,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","v","tweakdb_ep1.bin"
"robot","special_rig","Character.android_replacer_f","0x0000001CAB601996","base\quest\minor_quests\mq060\entities\mq060_android_replacer_v2_f.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","","","None","Character.Player_Puppet_Base_inline0;Character.Player_Puppet_Base_inline1","Player;Replacer","",false,false,false,true,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","v","tweakdb_ep1.bin"
"robot","special_rig","Character.android_shopping_01","0x0000001D6AC29C19","base\quest\minor_quests\mq060\entities\mq060_android_shopping_01.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_shopping_02","0x0000001DF3CBCDA3","base\quest\minor_quests\mq060\entities\mq060_android_shopping_02.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_shopping_03","0x0000001D84CCFD35","base\quest\minor_quests\mq060\entities\mq060_android_shopping_03.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_shopping_04","0x0000001D1AA86896","base\quest\minor_quests\mq060\entities\mq060_android_shopping_04.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_shopping_05","0x0000001D6DAF5800","base\quest\minor_quests\mq060\entities\mq060_android_shopping_05.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_shopping_06","0x0000001DF4A609BA","base\quest\minor_quests\mq060\entities\mq060_android_shopping_06.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.android_shopping_07","0x0000001D83A1392C","base\quest\minor_quests\mq060\entities\mq060_android_shopping_07.ent","None","","None","","NPCType.Android","Factions.Arasaka","ReactionPresets.Mechanical_Aggressive","","humanoid","","","Arasaka",false,false,false,false,true,false,"","","","NPCQuestAffiliation.MinorQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.sq011_kerry_bot","0x00000019F643F610","base\quest\side_quests\sq011\characters\sq011_bot.ent","None","","None","","NPCType.Android","Factions.UnaffiliatedCorpo","ReactionPresets.Mechanical_Aggressive","Character.arasaka_android_android2_shingen_ma_inline0","humanoid","","","Arasaka",false,false,false,false,true,false,"","Character.arasaka_android_android2_shingen_ma_inline2","Character.arasaka_android_android2_shingen_ma_inline4","NPCQuestAffiliation.SideQuest","","","None","kerry","tweakdb_ep1.bin"
"robot","special_rig","Character.sq025_delamain_drone_bombus_speaker","0x0000002D19CBC4CE","base\quest\side_quests\sq025\entities\sq025_ent_bombus_speaker.ent","None","","None","","NPCType.Drone","Factions.Unaffiliated","ReactionPresets.Mechanical_NonCombat","","drone","","","Militech",false,false,false,false,true,false,"","","","NPCQuestAffiliation.SideQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.California_Mechanic","0x0000001DF4E91F76","base\quest\tertiary_characters\california_mechanic.ent","None","","None","","NPCType.Human","Factions.Civilian","ReactionPresets.NoReaction","","humanoid","","Immortal","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q105_dollhouse_drone","0x0000001E912E3E95","base\vehicles\special\av_militech_wyvern__basic_01.ent","None","","None","","NPCType.Drone","Factions.Unaffiliated","ReactionPresets.NoReaction","","drone","","","Militech",false,false,false,false,true,false,"","Character.Drone_Wyvern_Base_inline0","","NPCQuestAffiliation.MainQuest","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.q302_support_drones","0x0000001D4FF1CDA5","base\vehicles\special\av_zetatech_bombus\entities\av_zetatech_bombus__ext01_surveillance_01.ent","None","","None","","NPCType.Human","Factions.Unaffiliated","ReactionPresets.NoReaction","","humanoid","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.BombusFriendly_ow_city_scenes","0x0000002727918CD2","base\vehicles\special\av_zetatech_bombus__basic.ent","None","","None","","NPCType.Drone","Factions.Unaffiliated","ReactionPresets.Mechanical_NonCombat","","drone","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.Drone_Bombus_Base","0x0000001B77E1205D","base\vehicles\special\av_zetatech_bombus__basic.ent","None","","None","","NPCType.Drone","Factions.Unaffiliated","ReactionPresets.Mechanical_NonCombat","","drone","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.aldecaldos_base_drone_bombus","0x00000026361BDC05","base\vehicles\special\av_zetatech_bombus__basic.ent","None","","None","","NPCType.Drone","Factions.Aldecaldos","ReactionPresets.Mechanical_NonCombat","","drone","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.aldecaldos_drone_bombus_easy","0x00000026A657D377","base\vehicles\special\av_zetatech_bombus__basic.ent","None","","None","","NPCType.Drone","Factions.Aldecaldos","ReactionPresets.Mechanical_NonCombat","","drone","","","",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.cvi_netwatch_drone_bombus_medium","0x0000002AAA933E4B","base\vehicles\special\av_zetatech_bombus__basic.ent","None","","None","","NPCType.Drone","Factions.NCPD","ReactionPresets.Police_Aggressive","","drone","","AndroidNCPD_NotPrevention","NCPD",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.kangtao_base_drone_bombus","0x00000023C1746B6F","base\vehicles\special\av_zetatech_bombus__basic.ent","None","","None","","NPCType.Drone","Factions.KangTao","ReactionPresets.Mechanical_NonCombat","","drone","","","KangTao",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
"robot","special_rig","Character.kangtao_drone_bombus_medium","0x000000255D1AF237","base\vehicles\special\av_zetatech_bombus__basic.ent","None","","None","","NPCType.Drone","Factions.KangTao","ReactionPresets.Mechanical_NonCombat","","drone","","","KangTao",false,false,false,false,true,false,"","","","","","","None","None","tweakdb_ep1.bin"
